Header	GO
SL1344_RS19960	GO:0006082;GO:0006520;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009066;GO:0009067;GO:0009987;GO:0016053;GO:0019752;GO:0034641;GO:0043436;GO:0043603;GO:0043604;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0044283;GO:0046394;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607
SL1344_RS19980	GO:0005975;GO:0005996;GO:0008150;GO:0008152;GO:0009056;GO:0016052;GO:0019321;GO:0019323;GO:0044238;GO:0044281;GO:0044282;GO:0046365;GO:0071704;GO:1901575
SL1344_RS20000	GO:0005975;GO:0005996;GO:0008150;GO:0008152;GO:0009056;GO:0016052;GO:0019321;GO:0019323;GO:0044238;GO:0044281;GO:0044282;GO:0046365;GO:0071704;GO:1901575
SL1344_RS20005	GO:0006355;GO:0008150;GO:0009889;GO:0010468;GO:0010556;GO:0019219;GO:0019222;GO:0031323;GO:0031326;GO:0050789;GO:0050794;GO:0051171;GO:0051252;GO:0060255;GO:0065007;GO:0080090;GO:2001141
SL1344_RS20055	GO:0006355;GO:0008150;GO:0009889;GO:0009890;GO:0009892;GO:0010468;GO:0010556;GO:0010558;GO:0010605;GO:0019219;GO:0019222;GO:0031323;GO:0031324;GO:0031326;GO:0031327;GO:0045892;GO:0045934;GO:0048519;GO:0048523;GO:0050789;GO:0050794;GO:0051171;GO:0051172;GO:0051252;GO:0051253;GO:0060255;GO:0065007;GO:0080090;GO:1902679;GO:2001141
SL1344_RS20070	GO:0006082;GO:0006520;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009081;GO:0009082;GO:0009987;GO:0016053;GO:0019752;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044281;GO:0044283;GO:0046394;GO:0071704;GO:1901564;GO:1901566;GO:1901576
SL1344_RS20075	GO:0006082;GO:0006520;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009081;GO:0009082;GO:0009987;GO:0016053;GO:0019752;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044281;GO:0044283;GO:0046394;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607
SL1344_RS20085	GO:0006082;GO:0006520;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009081;GO:0009082;GO:0009987;GO:0016053;GO:0019752;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044281;GO:0044283;GO:0046394;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607
SL1344_RS20090	GO:0006082;GO:0006520;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009081;GO:0009082;GO:0009987;GO:0016053;GO:0019752;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044281;GO:0044283;GO:0046394;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607
SL1344_RS20095	GO:0006082;GO:0006520;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009081;GO:0009082;GO:0009987;GO:0016053;GO:0019752;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044281;GO:0044283;GO:0046394;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607
SL1344_RS20115	GO:0006082;GO:0006520;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009081;GO:0009082;GO:0009987;GO:0016053;GO:0019752;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044281;GO:0044283;GO:0046394;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607
SL1344_RS20130	GO:0006996;GO:0008150;GO:0009987;GO:0016043;GO:0051276;GO:0071840
SL1344_RS20135	GO:0006139;GO:0006163;GO:0006164;GO:0006725;GO:0006753;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009056;GO:0009058;GO:0009117;GO:0009150;GO:0009152;GO:0009165;GO:0009259;GO:0009260;GO:0009987;GO:0018130;GO:0019438;GO:0019439;GO:0019637;GO:0019693;GO:0033865;GO:0033866;GO:0033875;GO:0034030;GO:0034032;GO:0034033;GO:0034641;GO:0034654;GO:0034655;GO:0044237;GO:0044238;GO:0044248;GO:0044249;GO:0044270;GO:0044271;GO:0044281;GO:0046390;GO:0046434;GO:0046483;GO:0046700;GO:0055086;GO:0071704;GO:0072521;GO:0072522;GO:0090407;GO:1901135;GO:1901136;GO:1901137;GO:1901293;GO:1901360;GO:1901361;GO:1901362;GO:1901564;GO:1901565;GO:1901566;GO:1901575;GO:1901576
SL1344_RS20140	GO:0006139;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009056;GO:0009057;GO:0009987;GO:0016070;GO:0019439;GO:0034641;GO:0034655;GO:0043170;GO:0044237;GO:0044238;GO:0044248;GO:0044270;GO:0046483;GO:0046700;GO:0071704;GO:0090304;GO:1901360;GO:1901361;GO:1901575
SL1344_RS20150	GO:0006139;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009987;GO:0016070;GO:0018130;GO:0019438;GO:0032774;GO:0034641;GO:0034654;GO:0043170;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0046483;GO:0071704;GO:0090304;GO:1901360;GO:1901362;GO:1901576
SL1344_RS20155	GO:0000271;GO:0005975;GO:0005976;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0016051;GO:0043170;GO:0044238;GO:0071704;GO:1901135;GO:1901137;GO:1901576
SL1344_RS20160	GO:0000271;GO:0005975;GO:0005976;GO:0006629;GO:0008150;GO:0008152;GO:0008610;GO:0008653;GO:0009058;GO:0009059;GO:0009103;GO:0016051;GO:0043170;GO:0044238;GO:0071704;GO:1901135;GO:1901137;GO:1901576;GO:1903509
SL1344_RS20165	GO:0000271;GO:0005975;GO:0005976;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0016051;GO:0043170;GO:0044238;GO:0071704;GO:1901135;GO:1901137;GO:1901576
SL1344_RS20170	GO:0000271;GO:0005975;GO:0005976;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0016051;GO:0043170;GO:0044238;GO:0071704;GO:1901135;GO:1901137;GO:1901576
SL1344_RS20175	GO:0006139;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009225;GO:0009987;GO:0034641;GO:0044237;GO:0044238;GO:0044281;GO:0046483;GO:0055086;GO:0071704;GO:1901135;GO:1901360
SL1344_RS20180	GO:0000271;GO:0005975;GO:0005976;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0016051;GO:0043170;GO:0044238;GO:0071704;GO:1901576
SL1344_RS20190	GO:0000271;GO:0005975;GO:0005976;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0016051;GO:0043170;GO:0044238;GO:0071704;GO:1901135;GO:1901137;GO:1901576
SL1344_RS20195	GO:0000271;GO:0005975;GO:0005976;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0016051;GO:0043170;GO:0044238;GO:0071704;GO:1901135;GO:1901137;GO:1901576
SL1344_RS20200	GO:0000271;GO:0005975;GO:0005976;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0016051;GO:0043170;GO:0044238;GO:0071704;GO:1901135;GO:1901137;GO:1901576
SL1344_RS20205	GO:0000271;GO:0005975;GO:0005976;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0016051;GO:0043170;GO:0044238;GO:0071704;GO:1901135;GO:1901137;GO:1901576
SL1344_RS20210	GO:0000271;GO:0005975;GO:0005976;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0016051;GO:0043170;GO:0044238;GO:0071704;GO:1901135;GO:1901137;GO:1901576
SL1344_RS20215	GO:0006810;GO:0006865;GO:0008150;GO:0009987;GO:0015711;GO:0015849;GO:0046942;GO:0051179;GO:0051234;GO:0055085;GO:0071702;GO:0071705
SL1344_RS20245	GO:0008150;GO:0008152;GO:0032259
SL1344_RS20250	GO:0006082;GO:0006725;GO:0006778;GO:0006779;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009987;GO:0016053;GO:0018130;GO:0019438;GO:0019752;GO:0032259;GO:0033013;GO:0033014;GO:0034641;GO:0043436;GO:0044237;GO:0044249;GO:0044271;GO:0044281;GO:0044283;GO:0046394;GO:0046483;GO:0071704;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576
SL1344_RS20255	GO:0006725;GO:0006778;GO:0006779;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009987;GO:0018130;GO:0019438;GO:0019538;GO:0033013;GO:0033014;GO:0034641;GO:0036211;GO:0043170;GO:0043412;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0046483;GO:0071704;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576
SL1344_RS20260	GO:0006139;GO:0006163;GO:0006164;GO:0006725;GO:0006753;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009117;GO:0009150;GO:0009152;GO:0009165;GO:0009259;GO:0009260;GO:0009987;GO:0018130;GO:0019438;GO:0019637;GO:0019693;GO:0034641;GO:0034654;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0046390;GO:0046483;GO:0055086;GO:0071704;GO:0072521;GO:0072522;GO:0090407;GO:1901135;GO:1901137;GO:1901293;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576
SL1344_RS20280	GO:0006790;GO:0008150;GO:0008152;GO:0009987;GO:0016043;GO:0016226;GO:0022607;GO:0031163;GO:0044237;GO:0071840
SL1344_RS20295	GO:0006082;GO:0006520;GO:0006553;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009066;GO:0009067;GO:0009085;GO:0009089;GO:0009987;GO:0016053;GO:0019752;GO:0043436;GO:0043648;GO:0044237;GO:0044238;GO:0044249;GO:0044281;GO:0044283;GO:0046394;GO:0046451;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607
SL1344_RS20305	GO:0006139;GO:0006259;GO:0006310;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009987;GO:0022402;GO:0034641;GO:0043170;GO:0044237;GO:0044238;GO:0046483;GO:0051301;GO:0071704;GO:0090304;GO:1901360
SL1344_RS20315	GO:0006996;GO:0008150;GO:0009987;GO:0016043;GO:0051276;GO:0071840
SL1344_RS20345	GO:0006629;GO:0008150;GO:0008152;GO:0009056;GO:0016042;GO:0044238;GO:0071704;GO:1901575
SL1344_RS20350	GO:0006139;GO:0006259;GO:0006260;GO:0006281;GO:0006310;GO:0006725;GO:0006807;GO:0006950;GO:0006974;GO:0007154;GO:0008150;GO:0008152;GO:0009432;GO:0009605;GO:0009987;GO:0009991;GO:0031668;GO:0033554;GO:0034641;GO:0043170;GO:0044237;GO:0044238;GO:0046483;GO:0050896;GO:0051716;GO:0071496;GO:0071704;GO:0090304;GO:1901360
SL1344_RS20355	GO:0006810;GO:0006865;GO:0008150;GO:0015711;GO:0015849;GO:0046942;GO:0051179;GO:0051234;GO:0071702;GO:0071705
SL1344_RS20360	GO:0006810;GO:0006865;GO:0008150;GO:0015711;GO:0015849;GO:0046942;GO:0051179;GO:0051234;GO:0071702;GO:0071705
SL1344_RS20380	GO:0000096;GO:0000097;GO:0006082;GO:0006520;GO:0006790;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009066;GO:0009067;GO:0009987;GO:0016053;GO:0019752;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044272;GO:0044281;GO:0044283;GO:0046394;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607
SL1344_RS20385	GO:0000096;GO:0000097;GO:0006082;GO:0006520;GO:0006790;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0009058;GO:0009066;GO:0009067;GO:0009987;GO:0016053;GO:0019752;GO:0032259;GO:0043436;GO:0044237;GO:0044238;GO:0044249;GO:0044272;GO:0044281;GO:0044283;GO:0046394;GO:0071704;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607
SL1344_RS20400	GO:0006139;GO:0006220;GO:0006221;GO:0006725;GO:0006753;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009056;GO:0009058;GO:0009116;GO:0009117;GO:0009123;GO:0009124;GO:0009129;GO:0009130;GO:0009156;GO:0009161;GO:0009165;GO:0009218;GO:0009220;GO:0009259;GO:0009260;GO:0009987;GO:0018130;GO:0019438;GO:0019439;GO:0019637;GO:0019693;GO:0034641;GO:0034654;GO:0034655;GO:0043094;GO:0044237;GO:0044238;GO:0044248;GO:0044249;GO:0044270;GO:0044271;GO:0044281;GO:0044282;GO:0046390;GO:0046434;GO:0046483;GO:0046700;GO:0055086;GO:0071704;GO:0072527;GO:0072528;GO:0090407;GO:1901135;GO:1901136;GO:1901137;GO:1901293;GO:1901360;GO:1901361;GO:1901362;GO:1901564;GO:1901565;GO:1901566;GO:1901575;GO:1901576;GO:1901657
SL1344_RS20410	GO:0006091;GO:0006743;GO:0006744;GO:0008150;GO:0008152;GO:0009058;GO:0009987;GO:0015980;GO:0032259;GO:0042180;GO:0042181;GO:0044237;GO:0044249;GO:0044281;GO:0044283;GO:0045333;GO:0071704;GO:1901576;GO:1901661;GO:1901663
SL1344_RS20415	GO:0006082;GO:0006743;GO:0006744;GO:0008150;GO:0008152;GO:0009058;GO:0009987;GO:0019752;GO:0042180;GO:0042181;GO:0043436;GO:0043648;GO:0044237;GO:0044249;GO:0044281;GO:0044283;GO:0046417;GO:0071704;GO:1901576;GO:1901661;GO:1901663
SL1344_RS20420	GO:0006743;GO:0006744;GO:0006793;GO:0006796;GO:0008150;GO:0008152;GO:0009058;GO:0009889;GO:0009987;GO:0016310;GO:0019222;GO:0031323;GO:0031326;GO:0042180;GO:0042181;GO:0044237;GO:0044249;GO:0044281;GO:0044283;GO:0050789;GO:0050794;GO:0065007;GO:0071704;GO:1901576;GO:1901661;GO:1901663
SL1344_RS20425	GO:0006810;GO:0008104;GO:0008150;GO:0009987;GO:0015031;GO:0033036;GO:0045184;GO:0051179;GO:0051234;GO:0051641;GO:0055085;GO:0070727;GO:0071702;GO:0071705;GO:0071806
SL1344_RS20430	GO:0006810;GO:0008104;GO:0008150;GO:0009987;GO:0015031;GO:0033036;GO:0045184;GO:0051179;GO:0051234;GO:0051641;GO:0055085;GO:0070727;GO:0071702;GO:0071705;GO:0071806
SL1344_RS20435	GO:0006810;GO:0008104;GO:0008150;GO:0009987;GO:0015031;GO:0033036;GO:0045184;GO:0051179;GO:0051234;GO:0051641;GO:0055085;GO:0070727;GO:0071702;GO:0071705;GO:0071806
SL1344_RS20445	GO:0008150;GO:0009987;GO:0016043;GO:0043933;GO:0071840
SL1344_RS20450	GO:0006743;GO:0006744;GO:0008150;GO:0008152;GO:0009058;GO:0009987;GO:0042180;GO:0042181;GO:0044237;GO:0044249;GO:0044281;GO:0044283;GO:0071704;GO:1901576;GO:1901661;GO:1901663
SL1344_RS20465	GO:0006082;GO:0006629;GO:0006631;GO:0008150;GO:0008152;GO:0009056;GO:0009987;GO:0016042;GO:0016054;GO:0019752;GO:0032787;GO:0043436;GO:0044237;GO:0044238;GO:0044242;GO:0044248;GO:0044255;GO:0044281;GO:0044282;GO:0046395;GO:0071704;GO:0072329;GO:1901575
SL1344_RS20470	GO:0006082;GO:0006629;GO:0006631;GO:0008150;GO:0008152;GO:0009056;GO:0009987;GO:0016042;GO:0016054;GO:0019752;GO:0032787;GO:0043436;GO:0044237;GO:0044238;GO:0044242;GO:0044248;GO:0044255;GO:0044281;GO:0044282;GO:0046395;GO:0071704;GO:0072329;GO:1901575
SL1344_RS20475	GO:0006508;GO:0006807;GO:0008150;GO:0008152;GO:0019538;GO:0043170;GO:0044238;GO:0071704;GO:1901564
SL1344_RS20490	GO:0006725;GO:0006778;GO:0006779;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009987;GO:0018130;GO:0019438;GO:0033013;GO:0033014;GO:0034641;GO:0044237;GO:0044249;GO:0044271;GO:0046483;GO:0071704;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576
SL1344_RS20520	GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009987;GO:0018130;GO:0019637;GO:0044237;GO:0044249;GO:0046483;GO:0051189;GO:0071704;GO:0090407;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576
SL1344_RS20525	GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009987;GO:0018130;GO:0019637;GO:0044237;GO:0044249;GO:0046483;GO:0051189;GO:0071704;GO:0090407;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576
SL1344_RS20535	GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009987;GO:0016310;GO:0019538;GO:0036211;GO:0043170;GO:0043412;GO:0044237;GO:0044238;GO:0071704;GO:1901564
SL1344_RS20555	GO:0006139;GO:0006259;GO:0006260;GO:0006281;GO:0006725;GO:0006807;GO:0006950;GO:0006974;GO:0008150;GO:0008152;GO:0009987;GO:0033554;GO:0034641;GO:0043170;GO:0044237;GO:0044238;GO:0046483;GO:0050896;GO:0051716;GO:0071704;GO:0090304;GO:1901360
SL1344_RS20560	GO:0000917;GO:0008150;GO:0009987;GO:0016043;GO:0022402;GO:0022607;GO:0032506;GO:0071840;GO:0090529
SL1344_RS20570	GO:0008150;GO:0009987;GO:0071840
SL1344_RS20575	GO:0006725;GO:0006778;GO:0006779;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009987;GO:0018130;GO:0019438;GO:0033013;GO:0033014;GO:0034641;GO:0044237;GO:0044249;GO:0044271;GO:0046483;GO:0071704;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576
SL1344_RS20580	GO:0006355;GO:0006807;GO:0008150;GO:0008152;GO:0009889;GO:0010468;GO:0010556;GO:0019219;GO:0019222;GO:0031323;GO:0031326;GO:0050789;GO:0050794;GO:0051171;GO:0051252;GO:0060255;GO:0065007;GO:0071941;GO:0080090;GO:2001141
SL1344_RS20585	GO:0006355;GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009889;GO:0009987;GO:0010468;GO:0010556;GO:0016310;GO:0019219;GO:0019222;GO:0019538;GO:0031323;GO:0031326;GO:0036211;GO:0043170;GO:0043412;GO:0044237;GO:0044238;GO:0050789;GO:0050794;GO:0051171;GO:0051252;GO:0060255;GO:0065007;GO:0071704;GO:0080090;GO:1901564;GO:2001141
SL1344_RS20595	GO:0008150;GO:0009987;GO:0016043;GO:0022607;GO:0043933;GO:0065003;GO:0071840
SL1344_RS20635	GO:0006810;GO:0006811;GO:0006812;GO:0006814;GO:0008150;GO:0008643;GO:0030001;GO:0051179;GO:0051234;GO:0071702
SL1344_RS20640	GO:0006810;GO:0006811;GO:0006812;GO:0006814;GO:0008150;GO:0008643;GO:0030001;GO:0051179;GO:0051234;GO:0071702
SL1344_RS20650	GO:0005975;GO:0008150;GO:0008152;GO:0044238;GO:0071704
SL1344_RS20655	GO:0005975;GO:0006082;GO:0006790;GO:0008150;GO:0008152;GO:0009056;GO:0009987;GO:0016054;GO:0044237;GO:0044238;GO:0044248;GO:0044281;GO:0044282;GO:0071704;GO:1901135;GO:1901136;GO:1901575
SL1344_RS20660	GO:0006082;GO:0006790;GO:0008150;GO:0008152;GO:0009056;GO:0009987;GO:0016054;GO:0044237;GO:0044248;GO:0044281;GO:0044282;GO:0071704;GO:1901135;GO:1901136;GO:1901575
SL1344_RS20665	GO:0006082;GO:0006790;GO:0008150;GO:0008152;GO:0009056;GO:0009987;GO:0016054;GO:0044237;GO:0044248;GO:0044281;GO:0044282;GO:0071704;GO:1901135;GO:1901136;GO:1901575
SL1344_RS20670	GO:0006082;GO:0006790;GO:0006793;GO:0006796;GO:0008150;GO:0008152;GO:0009056;GO:0009987;GO:0016054;GO:0016310;GO:0044237;GO:0044248;GO:0044281;GO:0044282;GO:0071704;GO:1901135;GO:1901136;GO:1901575
SL1344_RS20690	GO:0006082;GO:0006520;GO:0006807;GO:0008150;GO:0008152;GO:0009056;GO:0009063;GO:0009987;GO:0016054;GO:0019752;GO:0043436;GO:0044237;GO:0044238;GO:0044248;GO:0044281;GO:0044282;GO:0046395;GO:0071704;GO:1901564;GO:1901565;GO:1901575;GO:1901605;GO:1901606
SL1344_RS20700	GO:0006355;GO:0008150;GO:0009889;GO:0010468;GO:0010556;GO:0019219;GO:0019222;GO:0031323;GO:0031326;GO:0050789;GO:0050794;GO:0051171;GO:0051252;GO:0060255;GO:0065007;GO:0080090;GO:2001141
SL1344_RS20705	GO:0006139;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009987;GO:0034641;GO:0043170;GO:0044237;GO:0044238;GO:0046483;GO:0071704;GO:0090304;GO:1901360
SL1344_RS20730	GO:0006091;GO:0008150;GO:0008152;GO:0009987;GO:0022900;GO:0022904;GO:0044237
SL1344_RS20735	GO:0006082;GO:0006091;GO:0006807;GO:0008150;GO:0008152;GO:0009987;GO:0015980;GO:0019752;GO:0032787;GO:0043436;GO:0044237;GO:0044281;GO:0045333;GO:0071704
SL1344_RS20750	GO:0006793;GO:0006796;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009987;GO:0018130;GO:0019637;GO:0044237;GO:0044249;GO:0046483;GO:0051189;GO:0071704;GO:0090407;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576
SL1344_RS20775	GO:0008150;GO:0008152;GO:0009058
SL1344_RS20780	GO:0005975;GO:0005996;GO:0008150;GO:0008152;GO:0019318;GO:0044238;GO:0044281;GO:0071704
SL1344_RS20790	GO:0005975;GO:0005996;GO:0008150;GO:0008152;GO:0009056;GO:0016052;GO:0019318;GO:0044238;GO:0044281;GO:0044282;GO:0046365;GO:0071704;GO:1901575
SL1344_RS20795	GO:0005975;GO:0005996;GO:0008150;GO:0008152;GO:0009056;GO:0016052;GO:0019318;GO:0044238;GO:0044281;GO:0044282;GO:0046365;GO:0071704;GO:1901575
SL1344_RS20800	GO:0005975;GO:0005996;GO:0008150;GO:0008152;GO:0009056;GO:0016052;GO:0019318;GO:0044238;GO:0044281;GO:0044282;GO:0046365;GO:0071704;GO:1901575
SL1344_RS20805	GO:0005975;GO:0005996;GO:0006355;GO:0008150;GO:0008152;GO:0009889;GO:0009891;GO:0009893;GO:0010468;GO:0010556;GO:0010557;GO:0010604;GO:0019219;GO:0019222;GO:0019318;GO:0031323;GO:0031325;GO:0031326;GO:0031328;GO:0044238;GO:0044281;GO:0048518;GO:0048522;GO:0050789;GO:0050794;GO:0051171;GO:0051173;GO:0051252;GO:0060255;GO:0065007;GO:0071704;GO:0080090;GO:2001141
SL1344_RS20810	GO:0005975;GO:0005996;GO:0006355;GO:0008150;GO:0008152;GO:0009889;GO:0009891;GO:0009893;GO:0010468;GO:0010556;GO:0010557;GO:0010604;GO:0019219;GO:0019222;GO:0019318;GO:0031323;GO:0031325;GO:0031326;GO:0031328;GO:0044238;GO:0044281;GO:0048518;GO:0048522;GO:0050789;GO:0050794;GO:0051171;GO:0051173;GO:0051252;GO:0060255;GO:0065007;GO:0071704;GO:0080090;GO:2001141
SL1344_RS20840	GO:0006810;GO:0008150;GO:0009987;GO:0051179;GO:0051234;GO:0055085;GO:0071702
SL1344_RS20865	GO:0000160;GO:0006355;GO:0007165;GO:0008150;GO:0009889;GO:0009987;GO:0010468;GO:0010556;GO:0019219;GO:0019222;GO:0031323;GO:0031326;GO:0035556;GO:0050789;GO:0050794;GO:0051171;GO:0051252;GO:0060255;GO:0065007;GO:0080090;GO:2001141
SL1344_RS20880	GO:0006793;GO:0006796;GO:0008150;GO:0008152;GO:0009987;GO:0019637;GO:0044237;GO:0071704;GO:1901135
SL1344_RS20885	GO:0006810;GO:0008150;GO:0009987;GO:0015698;GO:0051179;GO:0051234;GO:0055085;GO:0071705;GO:0098660
SL1344_RS20890	GO:0006629;GO:0006644;GO:0006650;GO:0006793;GO:0006796;GO:0008150;GO:0008152;GO:0008610;GO:0008654;GO:0009056;GO:0009058;GO:0009987;GO:0016042;GO:0019637;GO:0044237;GO:0044238;GO:0044242;GO:0044248;GO:0044255;GO:0046434;GO:0046486;GO:0071704;GO:0090407;GO:1901575;GO:1901576
SL1344_RS20895	GO:0006810;GO:0006811;GO:0006812;GO:0006814;GO:0008150;GO:0008643;GO:0030001;GO:0051179;GO:0051234;GO:0071702
SL1344_RS20900	GO:0006793;GO:0006796;GO:0008150;GO:0008152;GO:0009987;GO:0016310;GO:0044237
SL1344_RS20925	GO:0005975;GO:0006793;GO:0006796;GO:0007154;GO:0008150;GO:0008152;GO:0009607;GO:0009987;GO:0016310;GO:0044237;GO:0044238;GO:0050789;GO:0050896;GO:0065007;GO:0071704
SL1344_RS20935	GO:0006810;GO:0008150;GO:0009987;GO:0051179;GO:0051234;GO:0055085;GO:0071702
SL1344_RS20965	GO:0005975;GO:0008150;GO:0008152;GO:0044238;GO:0071704
SL1344_RS20970	GO:0005975;GO:0005996;GO:0006006;GO:0006082;GO:0006090;GO:0006091;GO:0006094;GO:0006096;GO:0008150;GO:0008152;GO:0009056;GO:0009058;GO:0009987;GO:0016051;GO:0016052;GO:0019318;GO:0019319;GO:0019752;GO:0032787;GO:0043436;GO:0044237;GO:0044238;GO:0044281;GO:0044283;GO:0046364;GO:0071704;GO:1901575;GO:1901576
SL1344_RS20990	GO:0005975;GO:0005996;GO:0006006;GO:0006066;GO:0006094;GO:0008150;GO:0008152;GO:0009058;GO:0016051;GO:0019318;GO:0019319;GO:0019400;GO:0019751;GO:0044238;GO:0044281;GO:0044283;GO:0046364;GO:0071704;GO:1901576;GO:1901615
SL1344_RS20995	GO:0005975;GO:0006066;GO:0006793;GO:0006796;GO:0008150;GO:0008152;GO:0009056;GO:0009987;GO:0016052;GO:0016310;GO:0019400;GO:0019637;GO:0019751;GO:0044237;GO:0044238;GO:0044281;GO:0044282;GO:0046164;GO:0046174;GO:0071704;GO:1901135;GO:1901575;GO:1901615;GO:1901616
SL1344_RS21005	GO:0000910;GO:0000917;GO:0008150;GO:0009987;GO:0016043;GO:0022402;GO:0022414;GO:0022607;GO:0032506;GO:0043093;GO:0071840;GO:0090529
SL1344_RS21010	GO:0008150;GO:0019219;GO:0019222;GO:0031323;GO:0050789;GO:0050794;GO:0051171;GO:0051252;GO:0060255;GO:0065007;GO:0065009;GO:0080090
SL1344_RS21015	GO:0008150;GO:0008152;GO:0009058;GO:0009987;GO:0042180;GO:0042181;GO:0044237;GO:0044249;GO:0044281;GO:0044283;GO:0071704;GO:1901576;GO:1901661;GO:1901663
SL1344_RS21020	GO:0008150;GO:0009987
SL1344_RS21025	GO:0006508;GO:0006807;GO:0008150;GO:0008152;GO:0019538;GO:0043170;GO:0044238;GO:0071704;GO:1901564
SL1344_RS21030	GO:0000910;GO:0000917;GO:0008150;GO:0009987;GO:0016043;GO:0022402;GO:0022414;GO:0022607;GO:0032506;GO:0043093;GO:0071840;GO:0090529
SL1344_RS21035	GO:0006355;GO:0008150;GO:0009889;GO:0010468;GO:0010556;GO:0019219;GO:0019222;GO:0031323;GO:0031326;GO:0050789;GO:0050794;GO:0051171;GO:0051252;GO:0060255;GO:0065007;GO:0080090;GO:2001141
